district,county,year,subcounty,parish,school_name,ownership,gender,grade,value
Kayunga,Ntenjeru,2022,Kayunga Town Council,Ntenjeru Ward,St Regina Primary School,Private,Male,Division X,
Kayunga,Ntenjeru,2022,Kayunga Town Council,Ntenjeru Ward,St Regina Primary School,Private,Female,Division X,
Kayunga,Ntenjeru,2022,Kayunga Town Council,Bukolooto Ward,Star Academy Primary School,Private,Male,Division 1,1
Kayunga,Ntenjeru,2022,Kayunga Town Council,Bukolooto Ward,Star Academy Primary School,Private,Female,Division 1,4
Kayunga,Ntenjeru,2022,Kayunga Town Council,Bukolooto Ward,Star Academy Primary School,Private,Male,Division 2,11
Kayunga,Ntenjeru,2022,Kayunga Town Council,Bukolooto Ward,Star Academy Primary School,Private,Female,Division 2,15
Kayunga,Ntenjeru,2022,Kayunga Town Council,Bukolooto Ward,Star Academy Primary School,Private,Male,Division 3,1
Kayunga,Ntenjeru,2022,Kayunga Town Council,Bukolooto Ward,Star Academy Primary School,Private,Female,Division 3,1
Kayunga,Ntenjeru,2022,Kayunga Town Council,Bukolooto Ward,Star Academy Primary School,Private,Male,Division 4,
Kayunga,Ntenjeru,2022,Kayunga Town Council,Bukolooto Ward,Star Academy Primary School,Private,Female,Division 4,
Kayunga,Ntenjeru,2022,Kayunga Town Council,Bukolooto Ward,Star Academy Primary School,Private,Male,Division U,
Kayunga,Ntenjeru,2022,Kayunga Town Council,Bukolooto Ward,Star Academy Primary School,Private,Female,Division U,
Kayunga,Ntenjeru,2022,Kayunga Town Council,Bukolooto Ward,Star Academy Primary School,Private,Male,Division X,1
Kayunga,Ntenjeru,2022,Kayunga Town Council,Bukolooto Ward,Star Academy Primary School,Private,Female,Division X,1
Kayunga,Ntenjeru,2022,Kayunga Town Council,Ntenjeru Ward,Tente Primary School,Government,Male,Division 1,2
Kayunga,Ntenjeru,2022,Kayunga Town Council,Ntenjeru Ward,Tente Primary School,Government,Female,Division 1,6
Kayunga,Ntenjeru,2022,Kayunga Town Council,Ntenjeru Ward,Tente Primary School,Government,Male,Division 2,31
Kayunga,Ntenjeru,2022,Kayunga Town Council,Ntenjeru Ward,Tente Primary School,Government,Female,Division 2,35
Kayunga,Ntenjeru,2022,Kayunga Town Council,Ntenjeru Ward,Tente Primary School,Government,Male,Division 3,3
Kayunga,Ntenjeru,2022,Kayunga Town Council,Ntenjeru Ward,Tente Primary School,Government,Female,Division 3,8
Kayunga,Ntenjeru,2022,Kayunga Town Council,Ntenjeru Ward,Tente Primary School,Government,Male,Division 4,2
Kayunga,Ntenjeru,2022,Kayunga Town Council,Ntenjeru Ward,Tente Primary School,Government,Female,Division 4,1
Kayunga,Ntenjeru,2022,Kayunga Town Council,Ntenjeru Ward,Tente Primary School,Government,Male,Division U,
Kayunga,Ntenjeru,2022,Kayunga Town Council,Ntenjeru Ward,Tente Primary School,Government,Female,Division U,
Kayunga,Ntenjeru,2022,Kayunga Town Council,Ntenjeru Ward,Tente Primary School,Government,Male,Division X,2
Kayunga,Ntenjeru,2022,Kayunga Town Council,Ntenjeru Ward,Tente Primary School,Government,Female,Division X,4
Kayunga,Ntenjeru,2022,Busaana Town Council,Kasana Ward,Bugaddu CU Primary School,Government,Male,Division 1,1
Kayunga,Ntenjeru,2022,Busaana Town Council,Kasana Ward,Bugaddu CU Primary School,Government,Female,Division 1,2
Kayunga,Ntenjeru,2022,Busaana Town Council,Kasana Ward,Bugaddu CU Primary School,Government,Male,Division 2,16
Kayunga,Ntenjeru,2022,Busaana Town Council,Kasana Ward,Bugaddu CU Primary School,Government,Female,Division 2,16
Kayunga,Ntenjeru,2022,Busaana Town Council,Kasana Ward,Bugaddu CU Primary School,Government,Male,Division 3,6
Kayunga,Ntenjeru,2022,Busaana Town Council,Kasana Ward,Bugaddu CU Primary School,Government,Female,Division 3,9
Kayunga,Ntenjeru,2022,Busaana Town Council,Kasana Ward,Bugaddu CU Primary School,Government,Male,Division 4,1
Kayunga,Ntenjeru,2022,Busaana Town Council,Kasana Ward,Bugaddu CU Primary School,Government,Female,Division 4,4
Kayunga,Ntenjeru,2022,Busaana Town Council,Kasana Ward,Bugaddu CU Primary School,Government,Male,Division U,
Kayunga,Ntenjeru,2022,Busaana Town Council,Kasana Ward,Bugaddu CU Primary School,Government,Female,Division U,1
Kayunga,Ntenjeru,2022,Busaana Town Council,Kasana Ward,Bugaddu CU Primary School,Government,Male,Division X,
Kayunga,Ntenjeru,2022,Busaana Town Council,Kasana Ward,Bugaddu CU Primary School,Government,Female,Division X,
Kayunga,Ntenjeru,2022,Busaana Town Council,Kasana Ward,Busaana CU Primary School,Government,Male,Division 1,
Kayunga,Ntenjeru,2022,Busaana Town Council,Kasana Ward,Busaana CU Primary School,Government,Female,Division 1,
Kayunga,Ntenjeru,2022,Busaana Town Council,Kasana Ward,Busaana CU Primary School,Government,Male,Division 2,12
Kayunga,Ntenjeru,2022,Busaana Town Council,Kasana Ward,Busaana CU Primary School,Government,Female,Division 2,9
Kayunga,Ntenjeru,2022,Busaana Town Council,Kasana Ward,Busaana CU Primary School,Government,Male,Division 3,10
Kayunga,Ntenjeru,2022,Busaana Town Council,Kasana Ward,Busaana CU Primary School,Government,Female,Division 3,12
Kayunga,Ntenjeru,2022,Busaana Town Council,Kasana Ward,Busaana CU Primary School,Government,Male,Division 4,11
Kayunga,Ntenjeru,2022,Busaana Town Council,Kasana Ward,Busaana CU Primary School,Government,Female,Division 4,9
Kayunga,Ntenjeru,2022,Busaana Town Council,Kasana Ward,Busaana CU Primary School,Government,Male,Division U,37
Kayunga,Ntenjeru,2022,Busaana Town Council,Kasana Ward,Busaana CU Primary School,Government,Female,Division U,36
Kayunga,Ntenjeru,2022,Busaana Town Council,Kasana Ward,Busaana CU Primary School,Government,Male,Division X,4
Kayunga,Ntenjeru,2022,Busaana Town Council,Kasana Ward,Busaana CU Primary School,Government,Female,Division X,5
Kayunga,Ntenjeru,2022,Busaana Town Council,Kasana Ward,Busaana Parents Primary School,Private,Male,Division 1,12
Kayunga,Ntenjeru,2022,Busaana Town Council,Kasana Ward,Busaana Parents Primary School,Private,Female,Division 1,10
Kayunga,Ntenjeru,2022,Busaana Town Council,Kasana Ward,Busaana Parents Primary School,Private,Male,Division 2,6
Kayunga,Ntenjeru,2022,Busaana Town Council,Kasana Ward,Busaana Parents Primary School,Private,Female,Division 2,9
Kayunga,Ntenjeru,2022,Busaana Town Council,Kasana Ward,Busaana Parents Primary School,Private,Male,Division 3,1
Kayunga,Ntenjeru,2022,Busaana Town Council,Kasana Ward,Busaana Parents Primary School,Private,Female,Division 3,
Kayunga,Ntenjeru,2022,Busaana Town Council,Kasana Ward,Busaana Parents Primary School,Private,Male,Division 4,
Kayunga,Ntenjeru,2022,Busaana Town Council,Kasana Ward,Busaana Parents Primary School,Private,Female,Division 4,
Kayunga,Ntenjeru,2022,Busaana Town Council,Kasana Ward,Busaana Parents Primary School,Private,Male,Division U,
Kayunga,Ntenjeru,2022,Busaana Town Council,Kasana Ward,Busaana Parents Primary School,Private,Female,Division U,
Kayunga,Ntenjeru,2022,Busaana Town Council,Kasana Ward,Busaana Parents Primary School,Private,Male,Division X,
Kayunga,Ntenjeru,2022,Busaana Town Council,Kasana Ward,Busaana Parents Primary School,Private,Female,Division X,1
Kayunga,Ntenjeru,2022,Busaana Town Council,Kasana Ward,Busaana RC Primary School,Government,Male,Division 1,6
Kayunga,Ntenjeru,2022,Busaana Town Council,Kasana Ward,Busaana RC Primary School,Government,Female,Division 1,11
Kayunga,Ntenjeru,2022,Busaana Town Council,Kasana Ward,Busaana RC Primary School,Government,Male,Division 2,16
Kayunga,Ntenjeru,2022,Busaana Town Council,Kasana Ward,Busaana RC Primary School,Government,Female,Division 2,16
Kayunga,Ntenjeru,2022,Busaana Town Council,Kasana Ward,Busaana RC Primary School,Government,Male,Division 3,4
Kayunga,Ntenjeru,2022,Busaana Town Council,Kasana Ward,Busaana RC Primary School,Government,Female,Division 3,6
Kayunga,Ntenjeru,2022,Busaana Town Council,Kasana Ward,Busaana RC Primary School,Government,Male,Division 4,5
Kayunga,Ntenjeru,2022,Busaana Town Council,Kasana Ward,Busaana RC Primary School,Government,Female,Division 4,6
Kayunga,Ntenjeru,2022,Busaana Town Council,Kasana Ward,Busaana RC Primary School,Government,Male,Division U,7
Kayunga,Ntenjeru,2022,Busaana Town Council,Kasana Ward,Busaana RC Primary School,Government,Female,Division U,12
Kayunga,Ntenjeru,2022,Busaana Town Council,Kasana Ward,Busaana RC Primary School,Government,Male,Division X,5
Kayunga,Ntenjeru,2022,Busaana Town Council,Kasana Ward,Busaana RC Primary School,Government,Female,Division X,8
Kayunga,Ntenjeru,2022,Busaana Town Council,Kasana Ward,Kasana CU Primary School,Government,Male,Division 1,8
Kayunga,Ntenjeru,2022,Busaana Town Council,Kasana Ward,Kasana CU Primary School,Government,Female,Division 1,9
Kayunga,Ntenjeru,2022,Busaana Town Council,Kasana Ward,Kasana CU Primary School,Government,Male,Division 2,29
Kayunga,Ntenjeru,2022,Busaana Town Council,Kasana Ward,Kasana CU Primary School,Government,Female,Division 2,31
Kayunga,Ntenjeru,2022,Busaana Town Council,Kasana Ward,Kasana CU Primary School,Government,Male,Division 3,6
Kayunga,Ntenjeru,2022,Busaana Town Council,Kasana Ward,Kasana CU Primary School,Government,Female,Division 3,10
Kayunga,Ntenjeru,2022,Busaana Town Council,Kasana Ward,Kasana CU Primary School,Government,Male,Division 4,9
Kayunga,Ntenjeru,2022,Busaana Town Council,Kasana Ward,Kasana CU Primary School,Government,Female,Division 4,7
Kayunga,Ntenjeru,2022,Busaana Town Council,Kasana Ward,Kasana CU Primary School,Government,Male,Division U,12
Kayunga,Ntenjeru,2022,Busaana Town Council,Kasana Ward,Kasana CU Primary School,Government,Female,Division U,12
Kayunga,Ntenjeru,2022,Busaana Town Council,Kasana Ward,Kasana CU Primary School,Government,Male,Division X,2
Kayunga,Ntenjeru,2022,Busaana Town Council,Kasana Ward,Kasana CU Primary School,Government,Female,Division X,2
Kayunga,Ntenjeru,2022,Busaana Town Council,Namukuma Ward,Kyayaye RC Primary School,Government,Male,Division 1,
Kayunga,Ntenjeru,2022,Busaana Town Council,Namukuma Ward,Kyayaye RC Primary School,Government,Female,Division 1,
Kayunga,Ntenjeru,2022,Busaana Town Council,Namukuma Ward,Kyayaye RC Primary School,Government,Male,Division 2,4
Kayunga,Ntenjeru,2022,Busaana Town Council,Namukuma Ward,Kyayaye RC Primary School,Government,Female,Division 2,4
Kayunga,Ntenjeru,2022,Busaana Town Council,Namukuma Ward,Kyayaye RC Primary School,Government,Male,Division 3,8
Kayunga,Ntenjeru,2022,Busaana Town Council,Namukuma Ward,Kyayaye RC Primary School,Government,Female,Division 3,3
Kayunga,Ntenjeru,2022,Busaana Town Council,Namukuma Ward,Kyayaye RC Primary School,Government,Male,Division 4,5
Kayunga,Ntenjeru,2022,Busaana Town Council,Namukuma Ward,Kyayaye RC Primary School,Government,Female,Division 4,5
Kayunga,Ntenjeru,2022,Busaana Town Council,Namukuma Ward,Kyayaye RC Primary School,Government,Male,Division U,6
Kayunga,Ntenjeru,2022,Busaana Town Council,Namukuma Ward,Kyayaye RC Primary School,Government,Female,Division U,14
Kayunga,Ntenjeru,2022,Busaana Town Council,Namukuma Ward,Kyayaye RC Primary School,Government,Male,Division X,2
Kayunga,Ntenjeru,2022,Busaana Town Council,Namukuma Ward,Kyayaye RC Primary School,Government,Female,Division X,3
Kayunga,Ntenjeru,2022,Busaana Town Council,Lusenke Ward,Kyengera CU Primary School,Government,Male,Division 1,
Kayunga,Ntenjeru,2022,Busaana Town Council,Lusenke Ward,Kyengera CU Primary School,Government,Female,Division 1,
Kayunga,Ntenjeru,2022,Busaana Town Council,Lusenke Ward,Kyengera CU Primary School,Government,Male,Division 2,9
Kayunga,Ntenjeru,2022,Busaana Town Council,Lusenke Ward,Kyengera CU Primary School,Government,Female,Division 2,5
Kayunga,Ntenjeru,2022,Busaana Town Council,Lusenke Ward,Kyengera CU Primary School,Government,Male,Division 3,2
Kayunga,Ntenjeru,2022,Busaana Town Council,Lusenke Ward,Kyengera CU Primary School,Government,Female,Division 3,3
Kayunga,Ntenjeru,2022,Busaana Town Council,Lusenke Ward,Kyengera CU Primary School,Government,Male,Division 4,5
Kayunga,Ntenjeru,2022,Busaana Town Council,Lusenke Ward,Kyengera CU Primary School,Government,Female,Division 4,6
Kayunga,Ntenjeru,2022,Busaana Town Council,Lusenke Ward,Kyengera CU Primary School,Government,Male,Division U,4
Kayunga,Ntenjeru,2022,Busaana Town Council,Lusenke Ward,Kyengera CU Primary School,Government,Female,Division U,10
Kayunga,Ntenjeru,2022,Busaana Town Council,Lusenke Ward,Kyengera CU Primary School,Government,Male,Division X,1
Kayunga,Ntenjeru,2022,Busaana Town Council,Lusenke Ward,Kyengera CU Primary School,Government,Female,Division X,5
Kayunga,Ntenjeru,2022,Busaana Town Council,Kasana Ward,Liande Junior School,Private,Male,Division 1,7
Kayunga,Ntenjeru,2022,Busaana Town Council,Kasana Ward,Liande Junior School,Private,Female,Division 1,
Kayunga,Ntenjeru,2022,Busaana Town Council,Kasana Ward,Liande Junior School,Private,Male,Division 2,14
Kayunga,Ntenjeru,2022,Busaana Town Council,Kasana Ward,Liande Junior School,Private,Female,Division 2,27
Kayunga,Ntenjeru,2022,Busaana Town Council,Kasana Ward,Liande Junior School,Private,Male,Division 3,1
Kayunga,Ntenjeru,2022,Busaana Town Council,Kasana Ward,Liande Junior School,Private,Female,Division 3,5
Kayunga,Ntenjeru,2022,Busaana Town Council,Kasana Ward,Liande Junior School,Private,Male,Division 4,
Kayunga,Ntenjeru,2022,Busaana Town Council,Kasana Ward,Liande Junior School,Private,Female,Division 4,3
Kayunga,Ntenjeru,2022,Busaana Town Council,Kasana Ward,Liande Junior School,Private,Male,Division U,
Kayunga,Ntenjeru,2022,Busaana Town Council,Kasana Ward,Liande Junior School,Private,Female,Division U,1
Kayunga,Ntenjeru,2022,Busaana Town Council,Kasana Ward,Liande Junior School,Private,Male,Division X,1
Kayunga,Ntenjeru,2022,Busaana Town Council,Kasana Ward,Liande Junior School,Private,Female,Division X,1
Kayunga,Ntenjeru,2022,Busaana Town Council,Namirembe Ward,Namirembe CU Primary School,Government,Male,Division 1,
Kayunga,Ntenjeru,2022,Busaana Town Council,Namirembe Ward,Namirembe CU Primary School,Government,Female,Division 1,
Kayunga,Ntenjeru,2022,Busaana Town Council,Namirembe Ward,Namirembe CU Primary School,Government,Male,Division 2,5
Kayunga,Ntenjeru,2022,Busaana Town Council,Namirembe Ward,Namirembe CU Primary School,Government,Female,Division 2,4
Kayunga,Ntenjeru,2022,Busaana Town Council,Namirembe Ward,Namirembe CU Primary School,Government,Male,Division 3,3
Kayunga,Ntenjeru,2022,Busaana Town Council,Namirembe Ward,Namirembe CU Primary School,Government,Female,Division 3,11
Kayunga,Ntenjeru,2022,Busaana Town Council,Namirembe Ward,Namirembe CU Primary School,Government,Male,Division 4,8
Kayunga,Ntenjeru,2022,Busaana Town Council,Namirembe Ward,Namirembe CU Primary School,Government,Female,Division 4,9
Kayunga,Ntenjeru,2022,Busaana Town Council,Namirembe Ward,Namirembe CU Primary School,Government,Male,Division U,
Kayunga,Ntenjeru,2022,Busaana Town Council,Namirembe Ward,Namirembe CU Primary School,Government,Female,Division U,1
Kayunga,Ntenjeru,2022,Busaana Town Council,Namirembe Ward,Namirembe CU Primary School,Government,Male,Division X,
Kayunga,Ntenjeru,2022,Busaana Town Council,Namirembe Ward,Namirembe CU Primary School,Government,Female,Division X,3
Kayunga,Ntenjeru,2022,Busaana Town Council,Kasana Ward,Noble Hill Primary School,Private,Male,Division 1,4
Kayunga,Ntenjeru,2022,Busaana Town Council,Kasana Ward,Noble Hill Primary School,Private,Female,Division 1,1
Kayunga,Ntenjeru,2022,Busaana Town Council,Kasana Ward,Noble Hill Primary School,Private,Male,Division 2,23
Kayunga,Ntenjeru,2022,Busaana Town Council,Kasana Ward,Noble Hill Primary School,Private,Female,Division 2,33
Kayunga,Ntenjeru,2022,Busaana Town Council,Kasana Ward,Noble Hill Primary School,Private,Male,Division 3,6
Kayunga,Ntenjeru,2022,Busaana Town Council,Kasana Ward,Noble Hill Primary School,Private,Female,Division 3,12
Kayunga,Ntenjeru,2022,Busaana Town Council,Kasana Ward,Noble Hill Primary School,Private,Male,Division 4,
Kayunga,Ntenjeru,2022,Busaana Town Council,Kasana Ward,Noble Hill Primary School,Private,Female,Division 4,1
Kayunga,Ntenjeru,2022,Busaana Town Council,Kasana Ward,Noble Hill Primary School,Private,Male,Division U,1
Kayunga,Ntenjeru,2022,Busaana Town Council,Kasana Ward,Noble Hill Primary School,Private,Female,Division U,1
Kayunga,Ntenjeru,2022,Busaana Town Council,Kasana Ward,Noble Hill Primary School,Private,Male,Division X,2
Kayunga,Ntenjeru,2022,Busaana Town Council,Kasana Ward,Noble Hill Primary School,Private,Female,Division X,2
Kayunga,Ntenjeru,2022,Kangulumira Town Council,Kangulumira Ward,Catherine Primary School,Private,Male,Division 1,2
Kayunga,Ntenjeru,2022,Kangulumira Town Council,Kangulumira Ward,Catherine Primary School,Private,Female,Division 1,3
Kayunga,Ntenjeru,2022,Kangulumira Town Council,Kangulumira Ward,Catherine Primary School,Private,Male,Division 2,4
Kayunga,Ntenjeru,2022,Kangulumira Town Council,Kangulumira Ward,Catherine Primary School,Private,Female,Division 2,6
Kayunga,Ntenjeru,2022,Kangulumira Town Council,Kangulumira Ward,Catherine Primary School,Private,Male,Division 3,1
Kayunga,Ntenjeru,2022,Kangulumira Town Council,Kangulumira Ward,Catherine Primary School,Private,Female,Division 3,1
Kayunga,Ntenjeru,2022,Kangulumira Town Council,Kangulumira Ward,Catherine Primary School,Private,Male,Division 4,
Kayunga,Ntenjeru,2022,Kangulumira Town Council,Kangulumira Ward,Catherine Primary School,Private,Female,Division 4,
Kayunga,Ntenjeru,2022,Kangulumira Town Council,Kangulumira Ward,Catherine Primary School,Private,Male,Division U,1
Kayunga,Ntenjeru,2022,Kangulumira Town Council,Kangulumira Ward,Catherine Primary School,Private,Female,Division U,
Kayunga,Ntenjeru,2022,Kangulumira Town Council,Kangulumira Ward,Catherine Primary School,Private,Male,Division X,
Kayunga,Ntenjeru,2022,Kangulumira Town Council,Kangulumira Ward,Catherine Primary School,Private,Female,Division X,
Kayunga,Ntenjeru,2022,Kangulumira Town Council,Nakatundu Ward,Kamuli UMEA Primary School,Government,Male,Division 1,7
Kayunga,Ntenjeru,2022,Kangulumira Town Council,Nakatundu Ward,Kamuli UMEA Primary School,Government,Female,Division 1,10
Kayunga,Ntenjeru,2022,Kangulumira Town Council,Nakatundu Ward,Kamuli UMEA Primary School,Government,Male,Division 2,61
Kayunga,Ntenjeru,2022,Kangulumira Town Council,Nakatundu Ward,Kamuli UMEA Primary School,Government,Female,Division 2,63
Kayunga,Ntenjeru,2022,Kangulumira Town Council,Nakatundu Ward,Kamuli UMEA Primary School,Government,Male,Division 3,9
Kayunga,Ntenjeru,2022,Kangulumira Town Council,Nakatundu Ward,Kamuli UMEA Primary School,Government,Female,Division 3,17
Kayunga,Ntenjeru,2022,Kangulumira Town Council,Nakatundu Ward,Kamuli UMEA Primary School,Government,Male,Division 4,13
Kayunga,Ntenjeru,2022,Kangulumira Town Council,Nakatundu Ward,Kamuli UMEA Primary School,Government,Female,Division 4,16
Kayunga,Ntenjeru,2022,Kangulumira Town Council,Nakatundu Ward,Kamuli UMEA Primary School,Government,Male,Division U,
Kayunga,Ntenjeru,2022,Kangulumira Town Council,Nakatundu Ward,Kamuli UMEA Primary School,Government,Female,Division U,
Kayunga,Ntenjeru,2022,Kangulumira Town Council,Nakatundu Ward,Kamuli UMEA Primary School,Government,Male,Division X,2
Kayunga,Ntenjeru,2022,Kangulumira Town Council,Nakatundu Ward,Kamuli UMEA Primary School,Government,Female,Division X,3
Kayunga,Ntenjeru,2022,Kangulumira Town Council,Kangulumira Ward,Kangulumira CU Primary School,Government,Male,Division 1,2
Kayunga,Ntenjeru,2022,Kangulumira Town Council,Kangulumira Ward,Kangulumira CU Primary School,Government,Female,Division 1,
Kayunga,Ntenjeru,2022,Kangulumira Town Council,Kangulumira Ward,Kangulumira CU Primary School,Government,Male,Division 2,17
Kayunga,Ntenjeru,2022,Kangulumira Town Council,Kangulumira Ward,Kangulumira CU Primary School,Government,Female,Division 2,21
